,FIPS,County Name,State,Population,2012 Crimes,"2012 Crime Rate Per 10,000",2013 Crimes,"2013 Crime Rate Per 10,000",2014 Crimes,"2014 Crime Rate Per 10,000",2015 Crimes,"2015 Crime Rate Per 10,000",2016 Crimes,"2016 Crime Rate Per 10,000",Total Crimes,2012-2016 Combined Crime Rate,2012-2016 Average Crime Rate
929,20083,Hamblen,Tennessee,1919.0,1.0,52.11,0.0,0.0,1.0,52.11,0.0,0.0,1.0,52.11,3.0,52.11,31.266
930,20085,Hamilton,Tennessee,13365.0,17.0,127.198,4.0,29.929,10.0,74.822,18.0,134.68,4.0,29.929,53.0,127.198,79.3116
931,20087,Hardin,Tennessee,18880.0,0.0,0.0,0.0,0.0,1.0,5.297,1.0,5.297,0.0,0.0,2.0,0.0,2.1188
932,20089,Hawkins,Tennessee,3003.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
933,20091,Henderson,Tennessee,572428.0,1.0,0.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.175,0.034999999999999996
934,20093,Henry,Tennessee,3943.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
935,20095,Jefferson,Tennessee,7697.0,0.0,0.0,0.0,0.0,3.0,38.976,0.0,0.0,0.0,0.0,3.0,0.0,7.7951999999999995
936,20097,Knox,Tennessee,2520.0,22.0,873.016,4.0,158.73,18.0,714.286,6.0,238.095,3.0,119.048,53.0,873.016,420.63499999999993
937,20099,Lake,Tennessee,20833.0,0.0,0.0,0.0,0.0,1.0,4.8,0.0,0.0,0.0,0.0,1.0,0.0,0.96
938,20101,Lawrence,Tennessee,1687.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
939,20103,Lincoln,Tennessee,78785.0,0.0,0.0,1.0,1.269,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.25379999999999997
940,20105,Loudon,Tennessee,3134.0,1.0,31.908,0.0,0.0,0.0,0.0,0.0,0.0,1.0,31.908,2.0,31.908,12.763200000000001
941,20107,McMinn,Tennessee,9524.0,0.0,0.0,1.0,10.5,0.0,0.0,1.0,10.5,0.0,0.0,2.0,0.0,4.2
942,20109,Macon,Tennessee,2800.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,71.429,0.0,0.0,2.0,0.0,14.2858
943,20111,Madison,Tennessee,33401.0,0.0,0.0,2.0,5.988,1.0,2.994,0.0,0.0,3.0,8.982,6.0,0.0,3.5927999999999995
944,20113,Marion,Tennessee,29164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
945,20115,Marshall,Tennessee,12213.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
946,20117,Maury,Tennessee,9963.0,2.0,20.074,4.0,40.149,4.0,40.149,0.0,0.0,2.0,20.074,12.0,20.074,24.089199999999998
947,20119,Montgomery,Tennessee,4310.0,4.0,92.807,6.0,139.211,9.0,208.817,13.0,301.624,1.0,23.202,33.0,92.807,153.1322
948,20121,Morgan,Tennessee,32787.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
949,20123,Obion,Tennessee,6299.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
950,20125,Overton,Tennessee,33765.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.962,1.0,0.0,0.5924
951,20127,Polk,Tennessee,5694.0,0.0,0.0,0.0,0.0,1.0,17.562,0.0,0.0,0.0,0.0,1.0,0.0,3.5124000000000004
952,20129,Putnam,Tennessee,3033.0,1.0,32.971,1.0,32.971,1.0,32.971,1.0,32.971,2.0,65.941,6.0,32.971,39.565
953,20131,Rhea,Tennessee,10177.0,0.0,0.0,2.0,19.652,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.9304
954,20133,Roane,Tennessee,16358.0,0.0,0.0,2.0,12.226,1.0,6.113,1.0,6.113,0.0,0.0,4.0,0.0,4.8904000000000005
955,20135,Robertson,Tennessee,3047.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,32.819,1.0,0.0,6.5638000000000005
956,20137,Rutherford,Tennessee,5558.0,3.0,53.976,0.0,0.0,4.0,71.968,0.0,0.0,2.0,35.984,9.0,53.976,32.3856
957,20139,Sequatchie,Tennessee,16001.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.25,0.0,0.0,1.0,0.0,1.25
958,20141,Sevier,Tennessee,3746.0,2.0,53.39,2.0,53.39,0.0,0.0,0.0,0.0,3.0,80.085,7.0,53.39,37.373000000000005
959,20143,Shelby,Tennessee,6004.0,36.0,599.6,17.0,283.145,9.0,149.9,11.0,183.211,3.0,49.967,76.0,599.6,253.1646
960,20145,Smith,Tennessee,6840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
961,20147,Stewart,Tennessee,5484.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.235,0.0,0.0,1.0,0.0,3.647
962,20149,Sullivan,Tennessee,22920.0,3.0,13.089,4.0,17.452,7.0,30.541,1.0,4.363,2.0,8.726,17.0,13.089,14.834200000000001
963,20151,Sullivan,Virginia,9729.0,0.0,0.0,0.0,0.0,1.0,10.279,0.0,0.0,0.0,0.0,1.0,0.0,2.0558
964,20153,Sumner,Tennessee,2557.0,3.0,117.325,2.0,78.217,1.0,39.108,1.0,39.108,2.0,78.217,9.0,117.325,70.395
965,20155,Tipton,Tennessee,63803.0,3.0,4.702,15.0,23.51,24.0,37.616,11.0,17.241,1.0,1.567,54.0,4.702,16.9272
966,20157,Warren,Tennessee,4768.0,0.0,0.0,1.0,20.973,0.0,0.0,2.0,41.946,0.0,0.0,3.0,0.0,12.5838
967,20159,Washington,Tennessee,9949.0,4.0,40.205,6.0,60.308,0.0,0.0,4.0,40.205,0.0,0.0,14.0,40.205,28.143600000000003
968,20161,Weakley,Tennessee,75026.0,1.0,1.333,0.0,0.0,1.0,1.333,0.0,0.0,0.0,0.0,2.0,1.333,0.5332
969,20163,Williamson,Tennessee,5160.0,1.0,19.38,1.0,19.38,0.0,0.0,2.0,38.76,1.0,19.38,5.0,19.38,19.38
970,20165,Wilson,Tennessee,3144.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,31.807,3.0,95.42,4.0,0.0,25.4454
971,20167,Anderson,Texas,6988.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.31,1.0,0.0,2.862
972,20169,Atascosa,Texas,55547.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.8,1.0,0.0,0.36
973,20171,Austin,Texas,4958.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.169,1.0,0.0,4.0338
974,20173,Bell,Texas,508221.0,0.0,0.0,1.0,0.197,1.0,0.197,0.0,0.0,1.0,0.197,3.0,0.0,0.1182
975,20175,Bexar,Texas,23185.0,11.0,47.444,4.0,17.253,9.0,38.818,10.0,43.131,8.0,34.505,42.0,47.444,36.2302
976,20177,Brazoria,Texas,178567.0,5.0,2.8,0.0,0.0,2.0,1.12,2.0,1.12,0.0,0.0,9.0,2.8,1.008
977,20179,Brazos,Texas,2522.0,0.0,0.0,0.0,0.0,1.0,39.651,0.0,0.0,1.0,39.651,2.0,0.0,15.860400000000002
978,20181,Brewster,Texas,6038.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
979,20183,Brown,Texas,3701.0,0.0,0.0,1.0,27.02,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.404
980,20185,Burnet,Texas,4284.0,0.0,0.0,1.0,23.343,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.6686
981,20187,Calhoun,Texas,2115.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,47.281,0.0,0.0,1.0,0.0,9.456199999999999
982,20189,Cameron,Texas,5738.0,0.0,0.0,1.0,17.428,2.0,34.855,0.0,0.0,0.0,0.0,3.0,0.0,10.4566
983,20191,Cherokee,Texas,23509.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.254,0.0,0.0,1.0,0.0,0.8507999999999999
984,20193,Collin,Texas,7909.0,7.0,88.507,7.0,88.507,7.0,88.507,7.0,88.507,6.0,75.863,34.0,88.507,85.9782
985,20195,Comal,Texas,2927.0,0.0,0.0,0.0,0.0,1.0,34.165,0.0,0.0,0.0,0.0,1.0,0.0,6.833
986,20197,Cooke,Texas,6960.0,0.0,0.0,1.0,14.368,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.8736
987,20199,Coryell,Texas,1584.0,1.0,63.131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,63.131,12.6262
988,20201,Dallam,Texas,5613.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
989,20203,Dallas,Texas,2168.0,25.0,1153.137,13.0,599.631,8.0,369.004,11.0,507.38,13.0,599.631,70.0,1153.137,645.7565999999999
990,20205,Denton,Texas,8956.0,6.0,66.994,1.0,11.166,0.0,0.0,2.0,22.331,4.0,44.663,13.0,66.994,29.0308
991,20207,Dickens,Texas,3186.0,0.0,0.0,0.0,0.0,2.0,62.775,0.0,0.0,0.0,0.0,2.0,0.0,12.555
992,20209,Duval,Texas,161777.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
993,21001,Eastland,Texas,19156.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.22,0.0,0.0,1.0,0.0,1.044
994,21003,Ector,Texas,20421.0,0.0,0.0,0.0,0.0,2.0,9.794,2.0,9.794,3.0,14.691,7.0,0.0,6.8558
995,21005,El Paso,Texas,21867.0,2.0,9.146,0.0,0.0,1.0,4.573,3.0,13.719,0.0,0.0,6.0,9.146,5.4876000000000005
996,21007,Erath,Texas,8216.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.171,0.0,0.0,1.0,0.0,2.4341999999999997
997,21009,Fayette,Texas,43287.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.31,0.0,0.0,1.0,0.0,0.462
998,21011,Fort Bend,Texas,12113.0,1.0,8.256,0.0,0.0,1.0,8.256,1.0,8.256,1.0,8.256,4.0,8.256,6.6048
999,21013,Freestone,Texas,27676.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.613,1.0,3.613,2.0,0.0,1.4452
1000,21015,Galveston,Texas,125656.0,0.0,0.0,0.0,0.0,2.0,1.592,1.0,0.796,6.0,4.775,9.0,0.0,1.4326
1001,21017,Grayson,Texas,20004.0,3.0,14.997,1.0,4.999,4.0,19.996,0.0,0.0,0.0,0.0,8.0,14.997,7.998399999999999
1002,21019,Gregg,Texas,48716.0,3.0,6.158,1.0,2.053,6.0,12.316,3.0,6.158,2.0,4.105,15.0,6.158,6.158
1003,21021,Guadalupe,Texas,29650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1004,21023,Harris,Texas,8404.0,18.0,214.184,17.0,202.285,21.0,249.881,17.0,202.285,11.0,130.89,84.0,214.184,199.905
1005,21025,Hays,Texas,13476.0,2.0,14.841,0.0,0.0,1.0,7.421,0.0,0.0,0.0,0.0,3.0,14.841,4.4524
1006,21027,Hidalgo,Texas,20000.0,0.0,0.0,1.0,5.0,1.0,5.0,0.0,0.0,1.0,5.0,3.0,0.0,3.0
1007,21029,Hockley,Texas,77727.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.573,2.0,0.0,0.5146
1008,21031,Hunt,Texas,12828.0,2.0,15.591,1.0,7.795,0.0,0.0,1.0,7.795,0.0,0.0,4.0,15.591,6.236199999999999
1009,21033,Hutchinson,Texas,12758.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.838,1.0,0.0,1.5676
1010,21035,Jefferson,Texas,38302.0,0.0,0.0,3.0,7.832,3.0,7.832,8.0,20.887,4.0,10.443,18.0,0.0,9.3988
1011,21037,Johnson,Texas,91456.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.093,1.0,0.0,0.2186
1012,21039,Kaufman,Texas,4954.0,1.0,20.186,1.0,20.186,0.0,0.0,0.0,0.0,0.0,0.0,2.0,20.186,8.0744
1013,21041,Kerr,Texas,10776.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1014,21043,Lamar,Texas,27292.0,0.0,0.0,0.0,0.0,2.0,7.328,0.0,0.0,1.0,3.664,3.0,0.0,2.1984000000000004
1015,21045,Lampasas,Texas,15928.0,0.0,0.0,0.0,0.0,2.0,12.557,0.0,0.0,0.0,0.0,2.0,0.0,2.5114
1016,21047,Lubbock,Texas,73936.0,0.0,0.0,0.0,0.0,1.0,1.353,3.0,4.058,1.0,1.353,5.0,0.0,1.3527999999999998
1017,21049,McLennan,Texas,35706.0,0.0,0.0,2.0,5.601,0.0,0.0,0.0,0.0,1.0,2.801,3.0,0.0,1.6804000000000001
1018,21051,Madison,Texas,21160.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.726,0.0,0.0,1.0,0.0,0.9452
1019,21053,Matagorda,Texas,10172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1020,21055,Montgomery,Texas,9211.0,0.0,0.0,0.0,0.0,1.0,10.857,0.0,0.0,1.0,10.857,2.0,0.0,4.3427999999999995
1021,21057,Nueces,Texas,6780.0,3.0,44.248,0.0,0.0,6.0,88.496,0.0,0.0,0.0,0.0,9.0,44.248,26.5488
1022,21059,Orange,Texas,98724.0,0.0,0.0,1.0,1.013,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.20259999999999997
1023,21061,Palo Pinto,Texas,12086.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1024,21063,Panola,Texas,7661.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1025,21065,Parker,Texas,14406.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.942,0.0,0.0,1.0,0.0,1.3884
1026,21067,Polk,Texas,311529.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.321,1.0,0.0,0.06420000000000001
1027,21069,Potter,Texas,14543.0,1.0,6.876,1.0,6.876,0.0,0.0,0.0,0.0,1.0,6.876,3.0,6.876,4.1256
1028,21071,Rockwall,Texas,38144.0,0.0,0.0,0.0,0.0,1.0,2.622,0.0,0.0,1.0,2.622,2.0,0.0,1.0488
1029,21073,Shelby,Texas,49982.0,1.0,2.001,0.0,0.0,1.0,2.001,4.0,8.003,0.0,0.0,6.0,2.001,2.401
1030,21075,Smith,Texas,6323.0,0.0,0.0,3.0,47.446,0.0,0.0,3.0,47.446,3.0,47.446,9.0,0.0,28.467599999999997
1031,21077,Tarrant,Texas,8543.0,15.0,175.582,16.0,187.288,6.0,70.233,25.0,292.637,20.0,234.11,82.0,175.582,191.97
1032,21079,Tom Green,Texas,17051.0,2.0,11.73,1.0,5.865,0.0,0.0,1.0,5.865,0.0,0.0,4.0,11.73,4.692
1033,21081,Travis,Texas,24705.0,10.0,40.478,7.0,28.334,4.0,16.191,9.0,36.43,24.0,97.146,54.0,40.478,43.7158
1034,21083,Upshur,Texas,37379.0,0.0,0.0,0.0,0.0,2.0,5.351,1.0,2.675,1.0,2.675,4.0,0.0,2.1402
1035,21085,Victoria,Texas,26092.0,0.0,0.0,2.0,7.665,1.0,3.833,1.0,3.833,0.0,0.0,4.0,0.0,3.0662000000000003
1036,21087,Waller,Texas,11123.0,0.0,0.0,0.0,0.0,2.0,17.981,0.0,0.0,0.0,0.0,2.0,0.0,3.5962000000000005
1037,21089,Wichita,Texas,36255.0,2.0,5.516,0.0,0.0,2.0,5.516,1.0,2.758,2.0,5.516,7.0,5.516,3.8611999999999993
1038,21091,Wilbarger,Texas,8716.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1039,21093,Williamson,Texas,107573.0,2.0,1.859,0.0,0.0,2.0,1.859,4.0,3.718,2.0,1.859,10.0,1.859,1.859
1040,21095,Box Elder,Utah,28031.0,5.0,17.837,2.0,7.135,4.0,14.27,0.0,0.0,0.0,0.0,11.0,17.837,7.848400000000001
1041,21097,Cache,Utah,18629.0,2.0,10.736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.736,2.1472
1042,21099,Carbon,Utah,18510.0,4.0,21.61,2.0,10.805,0.0,0.0,2.0,10.805,1.0,5.402,9.0,21.61,9.7244
1043,21101,Davis,Utah,46362.0,16.0,34.511,11.0,23.726,8.0,17.256,5.0,10.785,6.0,12.942,46.0,34.511,19.844
1044,21103,Duchesne,Utah,15528.0,0.0,0.0,2.0,12.88,4.0,25.76,2.0,12.88,0.0,0.0,8.0,0.0,10.304
1045,21105,Grand,Utah,4691.0,0.0,0.0,1.0,21.317,0.0,0.0,0.0,0.0,1.0,21.317,2.0,0.0,8.5268
1046,21107,Kane,Utah,46359.0,1.0,2.157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.157,0.4314
1047,21109,Salt Lake,Utah,13357.0,25.0,187.168,14.0,104.814,11.0,82.354,11.0,82.354,10.0,74.867,71.0,187.168,106.31139999999998
1048,21111,Tooele,Utah,759724.0,3.0,0.395,2.0,0.263,1.0,0.132,6.0,0.79,4.0,0.527,16.0,0.395,0.42140000000000005
1049,21113,Uintah,Utah,51015.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.96,0.0,0.0,1.0,0.0,0.392
1050,21115,Utah,Utah,23280.0,2.0,8.591,3.0,12.887,0.0,0.0,3.0,12.887,6.0,25.773,14.0,8.591,12.027600000000001
1051,21117,Wasatch,Utah,163393.0,0.0,0.0,1.0,0.612,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1224
1052,21119,Washington,Utah,15884.0,3.0,18.887,3.0,18.887,0.0,0.0,1.0,6.296,4.0,25.183,11.0,18.887,13.8506
1053,21121,Weber,Utah,31740.0,0.0,0.0,2.0,6.301,1.0,3.151,2.0,6.301,7.0,22.054,12.0,0.0,7.561400000000001
1054,21123,Addison,Vermont,14127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.079,1.0,0.0,1.4158
1055,21125,Bennington,Vermont,59950.0,0.0,0.0,1.0,1.668,1.0,1.668,0.0,0.0,0.0,0.0,2.0,0.0,0.6672
1056,21127,Caledonia,Vermont,15870.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,25.205,4.0,0.0,5.0409999999999995
1057,21129,Chittenden,Vermont,6896.0,8.0,116.009,5.0,72.506,6.0,87.007,5.0,72.506,8.0,116.009,32.0,116.009,92.8074
1058,21131,Franklin,Vermont,10869.0,0.0,0.0,1.0,9.2,0.0,0.0,0.0,0.0,2.0,18.401,3.0,0.0,5.5202
1059,21133,Lamoille,Vermont,23382.0,0.0,0.0,1.0,4.277,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8554
1060,21135,Orange,Vermont,13646.0,0.0,0.0,0.0,0.0,1.0,7.328,0.0,0.0,0.0,0.0,1.0,0.0,1.4656
1061,21137,Rutland,Vermont,24424.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.189,2.0,0.0,1.6378
1062,21139,Washington,Vermont,9353.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,21.384,2.0,0.0,4.2768
1063,21141,Windham,Vermont,26757.0,0.0,0.0,0.0,0.0,1.0,3.737,0.0,0.0,0.0,0.0,1.0,0.0,0.7474000000000001
1064,21143,Windsor,Vermont,8325.0,0.0,0.0,1.0,12.012,0.0,0.0,0.0,0.0,1.0,12.012,2.0,0.0,4.8048
1065,21145,Alleghany,Virginia,65292.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.532,1.0,0.0,0.3064
1066,21147,Campbell,Virginia,17850.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.602,0.0,0.0,1.0,0.0,1.1204
1067,21149,Fairfax,Virginia,9492.0,1.0,10.535,3.0,31.606,2.0,21.07,6.0,63.211,2.0,21.07,14.0,10.535,29.498399999999997
1068,21151,Franklin,Virginia,87324.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.145,1.0,0.0,0.229
1069,21153,Giles,Virginia,12887.0,0.0,0.0,0.0,0.0,1.0,7.76,0.0,0.0,0.0,0.0,1.0,0.0,1.552
1070,21155,Isle of Wight,Virginia,19497.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1071,21157,King William,Virginia,31213.0,0.0,0.0,1.0,3.204,2.0,6.408,0.0,0.0,0.0,0.0,3.0,0.0,1.9224
1072,21159,Loudoun,Virginia,12478.0,0.0,0.0,0.0,0.0,1.0,8.014,1.0,8.014,1.0,8.014,3.0,0.0,4.8084
1073,21161,Lunenburg,Virginia,17229.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.804,0.0,0.0,1.0,0.0,1.1608
1074,21163,Montgomery,Virginia,28751.0,3.0,10.434,1.0,3.478,0.0,0.0,1.0,3.478,0.0,0.0,5.0,10.434,3.478
1075,21165,Nottoway,Virginia,6345.0,2.0,31.521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,31.521,6.3042
1076,21167,Prince Edward,Virginia,21411.0,0.0,0.0,1.0,4.67,0.0,0.0,1.0,4.67,0.0,0.0,2.0,0.0,1.8679999999999999
1077,21169,Roanoke,Virginia,9983.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,30.051,0.0,0.0,3.0,0.0,6.010199999999999
1078,21171,Shenandoah,Virginia,10692.0,0.0,0.0,1.0,9.353,0.0,0.0,0.0,0.0,1.0,9.353,2.0,0.0,3.7412
1079,21173,Smyth,Virginia,27391.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.651,0.0,0.0,1.0,0.0,0.7302
1080,21175,Warren,Virginia,13379.0,3.0,22.423,0.0,0.0,1.0,7.474,2.0,14.949,1.0,7.474,7.0,22.423,10.463999999999999
1081,21177,Washington,Virginia,31216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.203,1.0,0.0,0.6406
1082,21179,Alexandria City,Virginia,44875.0,0.0,0.0,0.0,0.0,1.0,2.228,1.0,2.228,0.0,0.0,2.0,0.0,0.8912000000000001
1083,21181,Bedford City,Virginia,7062.0,0.0,0.0,1.0,14.16,0.0,0.0,1.0,14.16,0.0,0.0,2.0,0.0,5.664
1084,21183,Charlottesville City,Virginia,24152.0,0.0,0.0,1.0,4.14,2.0,8.281,1.0,4.14,0.0,0.0,4.0,0.0,3.3122
1085,21185,Chesapeake City,Virginia,63876.0,9.0,14.09,6.0,9.393,6.0,9.393,15.0,23.483,3.0,4.697,39.0,14.09,12.211200000000002
1086,21187,Colonial Heights City,Virginia,10673.0,1.0,9.369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.369,1.8738
1087,21189,Covington City,Virginia,4552.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.968,1.0,0.0,4.3936
1088,21191,Danville City,Virginia,14509.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.892,0.0,0.0,1.0,0.0,1.3784
1089,21193,Emporia City,Virginia,27818.0,1.0,3.595,0.0,0.0,0.0,0.0,1.0,3.595,0.0,0.0,2.0,3.595,1.4380000000000002
1090,21195,Fairfax City,Virginia,62791.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.593,0.0,0.0,1.0,0.0,0.3186
1091,21197,Falls Church City,Virginia,12387.0,0.0,0.0,0.0,0.0,1.0,8.073,0.0,0.0,0.0,0.0,1.0,0.0,1.6146
1092,21199,Fredericksburg City,Virginia,63772.0,0.0,0.0,0.0,0.0,2.0,3.136,0.0,0.0,0.0,0.0,2.0,0.0,0.6272
1093,21201,Galax City,Virginia,2191.0,1.0,45.641,1.0,45.641,0.0,0.0,1.0,45.641,0.0,0.0,3.0,45.641,27.3846
1094,21203,Hampton City,Virginia,16893.0,0.0,0.0,1.0,5.92,2.0,11.839,4.0,23.678,2.0,11.839,9.0,0.0,10.655199999999999
1095,21205,Harrisonburg City,Virginia,24302.0,3.0,12.345,4.0,16.46,2.0,8.23,0.0,0.0,4.0,16.46,13.0,12.345,10.699
1096,21207,Hopewell City,Virginia,17684.0,0.0,0.0,1.0,5.655,0.0,0.0,1.0,5.655,0.0,0.0,2.0,0.0,2.262
1097,21209,Lexington City,Virginia,51348.0,0.0,0.0,1.0,1.947,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3894
1098,21211,Lynchburg City,Virginia,44967.0,1.0,2.224,0.0,0.0,1.0,2.224,2.0,4.448,0.0,0.0,4.0,2.224,1.7792000000000001
1099,21213,Manassas City,Virginia,17856.0,1.0,5.6,1.0,5.6,2.0,11.201,0.0,0.0,1.0,5.6,5.0,5.6,5.600199999999999
1100,21215,Manassas Park City,Virginia,17798.0,0.0,0.0,1.0,5.619,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.1238
1101,21217,Newport News City,Virginia,25315.0,2.0,7.9,3.0,11.851,0.0,0.0,3.0,11.851,3.0,11.851,11.0,7.9,8.6906
1102,21219,Norfolk City,Virginia,12465.0,5.0,40.112,6.0,48.135,5.0,40.112,6.0,48.135,3.0,24.067,25.0,40.112,40.1122
1103,21221,Poquoson City,Virginia,14267.0,0.0,0.0,1.0,7.009,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.4018000000000002
1104,21223,Portsmouth City,Virginia,8751.0,1.0,11.427,3.0,34.282,4.0,45.709,0.0,0.0,3.0,34.282,11.0,11.427,25.14
1105,21225,Radford City,Virginia,15065.0,1.0,6.638,0.0,0.0,0.0,0.0,0.0,0.0,2.0,13.276,3.0,6.638,3.9828
1106,21227,Richmond City,Virginia,121066.0,1.0,0.826,3.0,2.478,2.0,1.652,3.0,2.478,2.0,1.652,11.0,0.826,1.8172000000000001
1107,21229,Roanoke City,Virginia,12017.0,2.0,16.643,1.0,8.322,0.0,0.0,2.0,16.643,0.0,0.0,5.0,16.643,8.3216
1108,21231,Staunton City,Virginia,20557.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.865,0.0,0.0,1.0,0.0,0.9730000000000001
1109,21233,Suffolk City,Virginia,13331.0,0.0,0.0,3.0,22.504,1.0,7.501,0.0,0.0,0.0,0.0,4.0,0.0,6.001
1110,21235,Virginia Beach City,Virginia,35842.0,2.0,5.58,5.0,13.95,7.0,19.53,7.0,19.53,2.0,5.58,23.0,5.58,12.834
1111,21237,Waynesboro City,Virginia,7221.0,2.0,27.697,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.848,3.0,27.697,8.309000000000001
1112,21239,Williamsburg City,Virginia,25591.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.908,1.0,3.908,2.0,0.0,1.5632
1113,22001,Adams,Washington,62372.0,0.0,0.0,0.0,0.0,1.0,1.603,0.0,0.0,0.0,0.0,1.0,0.0,0.3206
