State,Agency type,Agency name,Race,Religion,"Sexual
orientation",Ethnicity,Disability,Gender,Gender Identity,"1st
quarter","2nd
quarter","3rd
quarter","4th
quarter",Population
North Carolina,,Greensboro,1,0,2,0,0,0,0,0,0,1,2,"18,516"
North Carolina,,Wilmington,1,0,0,0,0,0,0,0,0,1,0,"13,733"
North Carolina,,Wake Forest University,0,0,2,0,0,0,0,1,0,1,0,"7,432"
North Carolina,Metropolitan Counties,,8,5,2,3,0,0,0,,,,,
North Carolina,,Buncombe,2,0,0,1,0,0,0,0,0,2,1,
North Carolina,,Cabarrus,0,0,0,1,0,0,0,0,0,1,0,
North Carolina,,Catawba,1,0,0,0,0,0,0,0,0,1,0,
North Carolina,,Guilford,0,0,1,0,0,0,0,0,1,0,0,
North Carolina,,Iredell,0,5,0,0,0,0,0,0,2,3,0,
North Carolina,,New Hanover,1,0,1,0,0,0,0,0,1,0,1,
North Carolina,,Pitt,4,0,0,1,0,0,0,1,1,2,1,
North Carolina,Nonmetropolitan Counties,,3,2,1,0,0,0,0,,,,,
North Carolina,,Rutherford,1,2,1,0,0,0,0,0,2,1,1,
North Carolina,,Surry,1,0,0,0,0,0,0,0,0,0,1,
North Carolina,,Swain,1,0,0,0,0,0,0,0,0,0,1,
North Dakota,Total,,27,5,4,10,5,0,0,,,,,
North Dakota,Cities,,20,4,4,8,1,0,0,,,,,
North Dakota,,Beulah,0,0,0,1,0,0,0,1,0,0,0,"3,149"
North Dakota,,Bismarck,0,0,1,5,0,0,0,3,0,2,1,"65,850"
North Dakota,,Carrington,1,0,0,0,0,0,0,0,0,1,0,"2,108"
North Dakota,,Devils Lake,0,0,1,0,0,0,0,0,0,0,1,"7,260"
North Dakota,,Dickinson,0,1,0,0,0,0,0,0,0,1,0,"20,347"
North Dakota,,Fargo,8,2,2,1,1,0,0,2,3,6,3,"111,101"
North Dakota,,Mandan,2,0,0,0,0,0,0,0,0,1,1,"19,168"
North Dakota,,Minot,1,0,0,0,0,0,0,0,0,1,0,"44,635"
North Dakota,,Valley City,1,0,0,0,0,0,0,1,0,0,0,"6,580"
North Dakota,,West Fargo,6,1,0,1,0,0,0,1,2,2,3,"28,018"
North Dakota,,Williston,1,0,0,0,0,0,0,0,0,0,1,"19,949"
North Dakota,Metropolitan Counties,,4,1,0,0,0,0,0,,,,,
North Dakota,,Cass,0,1,0,0,0,0,0,0,0,0,1,
North Dakota,,Grand Forks,2,0,0,0,0,0,0,0,1,0,1,
North Dakota,,Morton,2,0,0,0,0,0,0,0,1,1,0,
North Dakota,Nonmetropolitan Counties,,3,0,0,2,4,0,0,,,,,
North Dakota,,Dunn,1,0,0,0,0,0,0,0,0,1,0,
North Dakota,,Golden Valley,0,0,0,1,0,0,0,0,0,1,0,
North Dakota,,Grant,1,0,0,0,0,0,0,0,0,0,1,
North Dakota,,Mountrail,1,0,0,1,3,0,0,0,0,1,4,
North Dakota,,Walsh,0,0,0,0,1,0,0,0,0,1,0,
Ohio,Total,,226,17,61,42,24,0,0,,,,,
Ohio,Cities,,197,13,51,34,20,0,0,,,,,
Ohio,,Akron,5,0,2,1,0,0,0,3,3,2,0,"198,405"
Ohio,,Alliance,0,0,0,1,0,0,0,0,,1,,"22,144"
Ohio,,Ashland,1,0,0,0,0,0,0,1,0,0,0,"20,306"
Ohio,,Athens,0,0,1,0,0,0,0,1,0,0,0,"23,721"
Ohio,,Austintown,2,0,0,0,0,0,0,0,1,1,0,"36,192"
Ohio,,Barberton,3,0,1,0,0,0,0,0,2,1,1,"26,245"
Ohio,,"Bath Township, Summit County",0,0,1,0,0,0,0,0,0,1,0,"9,724"
Ohio,,Bellefontaine,1,0,0,1,0,0,0,0,1,1,0,"13,147"
Ohio,,Blue Ash,0,0,1,0,0,0,0,0,0,1,0,"12,105"
Ohio,,Boardman,1,0,0,0,0,0,0,0,1,0,0,"40,277"
Ohio,,Bucyrus,0,0,0,1,0,0,0,,0,0,1,"12,007"
Ohio,,Butler Township,0,0,0,0,1,0,0,1,0,0,0,"7,864"
Ohio,,Celina,1,0,1,0,0,0,0,1,1,0,0,"10,392"
Ohio,,Cincinnati,9,0,1,5,1,0,0,4,0,2,10,"296,491"
Ohio,,Circleville,1,0,1,0,0,0,0,0,1,0,1,"13,491"
Ohio,,Clearcreek Township,0,0,0,1,0,0,0,0,0,1,0,"14,642"
Ohio,,Cleveland,1,0,5,1,0,0,0,1,0,4,2,"389,181"
Ohio,,Colerain Township,2,0,0,0,0,0,0,0,0,1,1,"58,578"
Ohio,,Columbus,88,4,17,15,12,0,0,8,22,60,46,"816,364"
Ohio,,Dayton,5,0,2,1,0,0,0,2,3,1,2,"141,167"
Ohio,,East Liverpool,1,1,0,0,0,0,0,2,0,,,"11,010"
Ohio,,East Palestine,1,0,0,0,0,0,0,0,0,1,0,"4,631"
Ohio,,Eaton,0,0,1,0,0,0,0,0,0,0,1,"8,307"
Ohio,,Englewood,0,0,1,0,0,0,0,0,0,1,0,"13,455"
Ohio,,Fairborn,2,0,0,0,0,0,0,1,0,1,0,"32,820"
Ohio,,Fairfield,0,1,0,0,0,0,0,0,1,0,0,"42,677"
Ohio,,Findlay,1,0,1,0,0,0,0,0,1,0,1,"41,660"
Ohio,,Gahanna,0,0,2,0,0,0,0,0,0,0,2,"34,011"
Ohio,,Girard,1,0,0,0,0,0,0,0,0,1,0,"9,771"
Ohio,,Greenhills,1,0,0,0,1,0,0,2,0,0,0,"3,591"
Ohio,,Grove City,3,0,0,1,0,0,0,1,2,1,0,"37,208"
Ohio,,Hamilton,0,0,1,0,0,0,0,0,1,0,,"62,268"
Ohio,,Huber Heights,1,1,4,0,2,0,0,1,3,4,0,"38,118"
Ohio,,Hudson,1,0,0,1,0,0,0,1,0,1,0,"22,340"
Ohio,,"Jackson Township, Stark County",1,0,0,0,0,0,0,0,1,0,0,"40,436"
Ohio,,Kettering,1,0,0,0,0,0,0,0,1,0,0,"55,907"
Ohio,,Lancaster,1,0,0,0,0,0,0,0,0,0,1,"38,902"
Ohio,,Lorain,7,0,0,0,0,0,0,0,5,1,1,"63,582"
Ohio,,Mansfield,4,0,0,0,0,0,0,0,3,0,1,"46,832"
Ohio,,Medina,2,0,0,0,0,0,0,2,0,0,0,"26,492"
Ohio,,Mentor-on-the-Lake,1,0,0,1,0,0,0,0,0,2,0,"7,434"
Ohio,,"Miami Township, Montgomery County",2,0,0,0,0,0,0,0,2,0,0,"29,128"
Ohio,,Montgomery,2,0,0,0,0,0,0,0,1,1,0,"10,305"
Ohio,,Montpelier,1,0,0,0,0,0,0,0,0,0,1,"4,050"
Ohio,,Moraine,0,0,1,1,0,0,0,1,0,0,1,"6,317"
Ohio,,Mount Vernon,2,0,0,0,0,0,0,1,0,1,0,"16,748"
Ohio,,Napoleon,1,0,0,0,0,0,0,1,0,0,0,"8,663"
Ohio,,Nelsonville,1,0,0,0,0,0,0,0,0,1,0,"5,334"
Ohio,,Niles,1,0,0,0,0,0,0,0,0,1,0,"18,950"
Ohio,,North Baltimore,1,0,0,0,0,0,0,,1,0,0,"3,492"
Ohio,,North Canton,1,0,0,0,0,0,0,0,1,0,0,"17,380"
Ohio,,North College Hill,2,0,0,0,0,0,0,1,0,1,0,"9,340"
Ohio,,Norwalk,0,0,1,0,1,0,0,1,1,0,0,"16,906"
Ohio,,Norwood,1,0,0,2,0,0,0,0,1,1,1,"19,052"
Ohio,,Ottawa Hills,1,0,0,0,0,0,0,1,0,0,0,"4,481"
Ohio,,Parma,1,0,0,0,0,0,0,1,0,0,0,"80,303"
Ohio,,Portsmouth,0,0,2,0,0,0,0,1,1,0,0,"20,322"
Ohio,,Reynoldsburg,0,1,0,0,0,0,0,0,1,0,0,"36,472"
Ohio,,Richwood,1,0,0,0,0,0,0,0,1,0,0,"2,240"
Ohio,,Riverside,2,0,0,0,0,0,0,0,0,1,1,"25,115"
Ohio,,Solon,1,0,0,0,0,0,0,0,1,0,0,"23,105"
Ohio,,South Euclid,2,0,0,0,0,0,0,2,0,0,0,"21,929"
Ohio,,Springfield,3,0,1,0,0,0,0,0,1,3,0,"60,012"
Ohio,,"Springfield Township, Hamilton County",1,0,0,0,0,0,0,1,0,0,0,"36,330"
Ohio,,Struthers,1,1,0,0,1,0,0,0,2,0,1,"10,522"
Ohio,,Trotwood,1,0,1,0,0,0,0,0,2,0,0,"24,282"
Ohio,,Troy,1,0,0,0,0,0,0,0,1,0,0,"25,424"
Ohio,,Twinsburg,0,1,0,1,0,0,0,0,,1,1,"18,750"
Ohio,,"Union Township, Clermont County",1,0,0,0,0,0,0,1,0,0,0,"47,066"
Ohio,,Upper Arlington,3,0,0,0,0,0,0,0,0,1,2,"34,369"
Ohio,,Urbana,1,1,0,0,0,0,0,2,0,0,0,"11,599"
Ohio,,Vandalia,2,0,0,0,0,0,0,0,1,1,0,"15,181"
Ohio,,Wapakoneta,1,0,0,0,0,0,0,0,0,1,0,"9,812"
Ohio,,Warren,3,0,0,0,1,0,0,0,3,1,0,"40,474"
Ohio,,Warren Township,1,0,0,0,0,0,0,0,0,0,1,"5,450"
Ohio,,Wooster,1,1,0,0,0,0,0,1,1,0,0,"26,468"
Ohio,,Xenia,3,0,0,0,0,0,0,1,0,1,1,"26,038"
Ohio,,Youngstown,1,0,0,0,0,0,0,0,0,1,0,"64,938"
Ohio,,Zanesville,1,1,2,0,0,0,0,1,2,0,1,"25,378"
Ohio,Universities and Colleges,,5,0,2,0,0,0,0,,,,,
Ohio,,Bowling Green State University,1,0,0,0,0,0,0,1,0,0,0,"17,286"
Ohio,,Capital University,2,0,1,0,0,0,0,0,0,0,3,"3,584"
Ohio,,Kent State University,0,0,1,0,0,0,0,0,0,1,0,"28,602"
Ohio,,"Ohio State University, Columbus",2,0,0,0,0,0,0,0,2,0,0,"56,387"
Ohio,Metropolitan Counties,,13,1,6,6,2,0,0,,,,,
Ohio,,Butler,3,0,3,0,2,0,0,3,2,1,2,
Ohio,,Clermont,1,0,0,0,0,0,0,0,1,0,0,
Ohio,,Delaware,1,0,0,1,0,0,0,0,0,2,0,
Ohio,,Franklin,0,0,0,2,0,0,0,1,0,1,0,
Ohio,,Fulton,0,0,0,1,0,0,0,0,1,0,0,
Ohio,,Geauga,1,0,0,0,0,0,0,0,1,0,0,
Ohio,,Greene,2,0,1,0,0,0,0,1,2,0,0,
Ohio,,Lorain,1,0,0,0,0,0,0,1,0,0,0,
Ohio,,Lucas,0,1,1,0,0,0,0,1,0,0,1,
Ohio,,Medina,1,0,0,0,0,0,0,0,0,,1,
Ohio,,Montgomery,0,0,0,1,0,0,0,1,0,0,0,
Ohio,,Pickaway,1,0,0,0,0,0,0,0,0,1,0,
Ohio,,Richland,1,0,0,0,0,0,0,1,0,0,0,
Ohio,,Stark,1,0,0,1,0,0,0,0,0,1,1,
Ohio,,Trumbull,0,0,1,0,0,0,0,0,1,0,0,
Ohio,Nonmetropolitan Counties,,10,3,2,2,2,0,0,,,,,
Ohio,,Ashland,0,0,0,1,0,0,0,0,0,1,0,
Ohio,,Athens,0,0,1,0,0,0,0,0,0,1,0,
Ohio,,Auglaize,1,0,0,0,0,0,0,1,0,0,0,
Ohio,,Hancock,0,0,0,1,0,0,0,0,1,0,0,
Ohio,,Jackson,2,0,0,0,0,0,0,0,,2,0,
Ohio,,Knox,2,1,0,0,0,0,0,0,2,0,1,
Ohio,,Marion,0,0,1,0,1,0,0,1,0,0,1,
Ohio,,Meigs,0,1,0,0,0,0,0,0,1,0,0,
Ohio,,Ross,2,1,0,0,0,0,0,0,2,0,1,
Ohio,,Shelby,2,0,0,0,0,0,0,0,0,0,2,
Ohio,,Washington,0,0,0,0,1,0,0,1,0,0,0,
Ohio,,Wayne,1,0,0,0,0,0,0,0,0,1,0,
Ohio,Other Agencies,,1,0,0,0,0,0,0,,,,,
Ohio,,Cleveland Metropolitan Park District,1,0,0,0,0,0,0,0,0,1,0,
Oklahoma,Total,,22,8,7,3,1,0,0,,,,,
Oklahoma,Cities,,20,5,5,3,1,0,0,,,,,
Oklahoma,,Altus,1,0,0,0,0,0,0,0,1,0,0,"19,634"
Oklahoma,,Bixby,1,0,0,0,0,0,0,0,1,0,0,"23,122"
Oklahoma,,Blanchard,1,0,0,0,0,0,0,1,0,0,0,"8,016"
Oklahoma,,Broken Arrow,0,0,0,1,0,0,0,0,0,1,0,"102,956"
Oklahoma,,Choctaw,1,0,0,0,0,0,0,1,0,0,0,"11,768"
Oklahoma,,Cleveland,0,0,0,1,0,0,0,0,1,0,0,"3,224"
Oklahoma,,Elk City,1,0,0,0,0,0,0,1,0,0,0,"12,463"
Oklahoma,,Fairfax,1,0,0,0,0,0,0,1,0,0,0,"1,373"
Oklahoma,,Heavener,0,1,0,0,0,0,0,0,0,1,0,"3,377"
Oklahoma,,Muskogee,1,1,1,0,0,0,0,1,1,1,0,"38,884"
Oklahoma,,Norman,3,1,0,0,0,0,0,2,0,1,1,"116,970"
Oklahoma,,Oklahoma City,7,2,2,1,0,0,0,3,4,3,2,"605,034"
Oklahoma,,Owasso,1,0,0,0,0,0,0,1,0,0,0,"31,973"
Oklahoma,,Sapulpa,0,0,1,0,0,0,0,0,1,0,0,"20,857"
Oklahoma,,Sayre,1,0,0,0,0,0,0,0,0,0,1,"4,556"
Oklahoma,,Skiatook,0,0,0,0,1,0,0,0,0,0,1,"7,751"
Oklahoma,,Talihina,0,0,1,0,0,0,0,0,0,1,0,"1,112"
Oklahoma,,Tonkawa,1,0,0,0,0,0,0,0,1,0,0,"3,150"
Oklahoma,Universities and Colleges,,0,0,2,0,0,0,0,,,,,
Oklahoma,,Southwestern Oklahoma State University,0,0,1,0,0,0,0,0,0,0,1,"5,106"
Oklahoma,,University of Central Oklahoma,0,0,1,0,0,0,0,0,0,0,1,"17,211"
Oklahoma,Metropolitan Counties,,0,3,0,0,0,0,0,,,,,
Oklahoma,,Grady,0,1,0,0,0,0,0,0,0,0,1,
Oklahoma,,Tulsa,0,1,0,0,0,0,0,1,0,0,0,
Oklahoma,,Wagoner,0,1,0,0,0,0,0,0,1,0,0,
Oklahoma,Nonmetropolitan Counties,,1,0,0,0,0,0,0,,,,,
Oklahoma,,Roger Mills,1,0,0,0,0,0,0,0,1,0,0,
Oklahoma,Tribal Agencies,,1,0,0,0,0,0,0,,,,,
Oklahoma,,Tonkawa Tribal,1,0,0,0,0,0,0,0,0,1,0,
Oregon,Total,,32,10,14,9,1,0,0,,,,,
Oregon,Cities,,28,8,13,9,1,0,0,,,,,
Oregon,,Ashland,1,0,0,0,0,0,0,1,0,0,0,"20,455"
Oregon,,Beaverton,0,0,1,0,0,0,0,,,1,,"93,551"
Oregon,,Bend,0,2,0,1,0,0,0,2,0,1,0,"79,926"
Oregon,,Eugene,6,4,3,2,0,0,0,1,9,1,4,"158,499"
Oregon,,Newberg-Dundee,0,0,0,1,0,0,0,0,0,1,0,"25,647"
Oregon,,Newport,0,0,1,0,0,0,0,0,1,0,0,"10,029"
Oregon,,Portland,1,1,3,1,0,0,0,1,3,2,,"609,136"
Oregon,,Salem,7,1,4,2,0,0,0,9,3,2,0,"158,234"
Oregon,,Springfield,2,0,0,1,0,0,0,0,1,1,1,"60,024"
Oregon,,Sutherlin,1,0,0,0,0,0,0,0,1,,0,"7,747"
Oregon,,Tigard,8,0,0,1,0,0,0,2,3,4,,"50,311"
Oregon,,Toledo,2,0,1,0,1,0,0,1,2,1,0,"3,461"
Oregon,Metropolitan Counties,,2,2,1,0,0,0,0,,,,,
Oregon,,Deschutes,1,0,0,0,0,0,0,0,1,0,0,
Oregon,,Jackson,0,1,0,0,0,0,0,0,0,1,0,
Oregon,,Lane,1,0,0,0,0,0,0,,1,,,
Oregon,,Yamhill,0,1,1,0,0,0,0,0,0,1,1,
Oregon,Nonmetropolitan Counties,,2,0,0,0,0,0,0,,,,,
Oregon,,Douglas,1,0,0,0,0,0,0,1,0,0,0,
Oregon,,Umatilla,1,0,0,0,0,0,0,0,0,1,0,
Pennsylvania,Total,,44,11,8,1,0,0,0,,,,,
Pennsylvania,Cities,,32,5,6,1,0,0,0,,,,,
Pennsylvania,,Ferguson Township,0,1,0,0,0,0,0,1,0,0,0,"17,807"
Pennsylvania,,Johnstown,3,0,0,0,0,0,0,0,1,2,,"21,954"
Pennsylvania,,Lancaster,1,0,0,0,0,0,0,0,1,0,0,"59,370"
Pennsylvania,,Lewistown,0,1,0,0,0,0,0,0,1,0,0,"8,370"
Pennsylvania,,Northern York Regional,1,0,0,0,0,0,0,1,0,0,0,"67,657"
Pennsylvania,,Philadelphia,14,1,0,1,0,0,0,3,11,1,1,"1,553,153"
Pennsylvania,,Pittsburgh,12,0,3,0,0,0,0,1,3,8,3,"307,632"
Pennsylvania,,Reading,0,0,3,0,0,0,0,1,1,1,0,"88,107"
Pennsylvania,,"Richland Township, Cambria County",1,0,0,0,0,0,0,0,1,0,0,"12,581"
Pennsylvania,,State College,0,2,0,0,0,0,0,0,0,0,2,"56,612"
Pennsylvania,Universities and Colleges,,6,3,1,0,0,0,0,,,,,
Pennsylvania,,Lehigh University,1,0,0,0,0,0,0,0,0,0,1,"7,080"
Pennsylvania,,Pennsylvania State University:,,,,,,,,,,,,
Pennsylvania,,Altoona,1,0,0,0,0,0,0,0,0,1,0,"3,863"
Pennsylvania,,University Park,4,3,1,0,0,0,0,3,1,2,2,"45,783"
Pennsylvania,Metropolitan Counties,,1,0,0,0,0,0,0,,,,,
Pennsylvania,,Lancaster,1,0,0,0,0,0,0,0,0,1,0,
Pennsylvania,State Police Agencies,,5,3,1,0,0,0,0,,,,,
Pennsylvania,,State Police:,,,,,,,,,,,,
Pennsylvania,,Chester County,0,1,0,0,0,0,0,1,,0,0,
Pennsylvania,,Franklin County,1,0,0,0,0,0,0,1,,0,0,
Pennsylvania,,Indiana County,1,0,0,0,0,0,0,0,1,,0,
Pennsylvania,,Lancaster County,1,1,0,0,0,0,0,2,0,0,0,
Pennsylvania,,Skippack County,2,0,1,0,0,0,0,0,3,0,0,
Pennsylvania,,Pike County,0,1,0,0,0,0,0,0,0,1,0,
Rhode Island,Total,,4,2,0,1,0,0,0,,,,,
Rhode Island,Cities,,3,2,0,1,0,0,0,,,,,
Rhode Island,,Central Falls,1,0,0,0,0,0,0,0,1,0,0,"19,404"
Rhode Island,,Johnston,1,0,0,0,0,0,0,1,0,0,0,"29,068"
Rhode Island,,Newport,1,0,0,0,0,0,0,0,0,1,0,"23,874"
Rhode Island,,Providence,0,0,0,1,0,0,0,1,0,0,0,"178,887"
Rhode Island,,Warwick,0,1,0,0,0,0,0,0,0,1,0,"81,789"
Rhode Island,,West Warwick,0,1,0,0,0,0,0,0,0,0,1,"28,817"
Rhode Island,Universities and Colleges,,1,0,0,0,0,0,0,,,,,
Rhode Island,,University of Rhode Island,1,0,0,0,0,0,0,0,0,1,0,"16,451"
South Carolina,Total,,33,9,6,3,0,0,0,,,,,
South Carolina,Cities,,18,7,5,2,0,0,0,,,,,
South Carolina,,Anderson,1,0,0,0,0,0,0,0,0,0,1,"26,812"
South Carolina,,Belton,0,0,1,0,0,0,0,1,0,0,0,"4,222"
South Carolina,,Chapin,1,0,0,0,0,0,0,0,0,0,1,"1,506"
South Carolina,,Charleston,2,0,0,0,0,0,0,2,0,0,0,"127,206"
South Carolina,,Clover,0,0,1,0,0,0,0,0,0,1,0,"5,342"
South Carolina,,Columbia,1,0,1,0,0,0,0,0,1,1,0,"132,240"
South Carolina,,Dillon,0,1,0,0,0,0,0,0,1,0,0,"6,627"
South Carolina,,Forest Acres,1,0,0,0,0,0,0,0,1,0,0,"10,516"
South Carolina,,Georgetown,1,0,0,0,0,0,0,0,0,1,0,"9,072"
South Carolina,,Goose Creek,1,0,0,0,0,0,0,0,0,1,0,"39,425"
South Carolina,,Greenville,1,0,0,0,0,0,0,0,0,0,1,"61,185"
South Carolina,,Hardeeville,0,0,0,1,0,0,0,0,1,0,0,"4,064"
South Carolina,,Hartsville,1,0,0,0,0,0,0,0,0,1,0,"7,877"
South Carolina,,Holly Hill,1,0,0,0,0,0,0,1,0,0,0,"1,259"
South Carolina,,Honea Path,1,0,0,0,0,0,0,0,0,0,1,"3,613"
South Carolina,,Latta,1,0,0,0,0,0,0,1,0,0,0,"1,349"
South Carolina,,Lexington,1,0,0,0,0,0,0,0,1,0,0,"19,547"
South Carolina,,Manning,0,0,1,0,0,0,0,0,0,0,1,"4,034"
South Carolina,,Mauldin,0,0,0,1,0,0,0,0,0,1,0,"24,099"
South Carolina,,Orangeburg,0,0,1,0,0,0,0,0,1,0,0,"13,826"
South Carolina,,Salley,1,0,0,0,0,0,0,0,0,1,0,412
South Carolina,,St. George,1,0,0,0,0,0,0,1,0,0,0,"2,139"
South Carolina,,Summerville,2,0,0,0,0,0,0,1,1,0,0,"45,210"
South Carolina,,Winnsboro,0,6,0,0,0,0,0,2,3,0,1,"3,428"
South Carolina,Universities and Colleges,,2,0,0,0,0,0,0,,,,,
South Carolina,,The Citadel,1,0,0,0,0,0,0,0,0,1,0,"3,499"
South Carolina,,"University of South Carolina, Upstate",1,0,0,0,0,0,0,1,0,0,0,"5,561"
South Carolina,Metropolitan Counties,,8,2,1,1,0,0,0,,,,,
South Carolina,,Berkeley,2,0,0,0,0,0,0,2,0,0,0,
South Carolina,,Fairfield,1,0,0,0,0,0,0,0,1,0,0,
South Carolina,,Horry County Police Department,1,0,0,1,0,0,0,1,0,0,1,
South Carolina,,Lancaster,0,1,0,0,0,0,0,1,0,0,0,
South Carolina,,Lexington,2,0,0,0,0,0,0,1,1,0,0,
South Carolina,,Sumter,1,0,1,0,0,0,0,0,0,2,0,
South Carolina,,Union,0,1,0,0,0,0,0,0,0,1,0,
South Carolina,,York,1,0,0,0,0,0,0,0,1,0,0,
South Carolina,Nonmetropolitan Counties,,5,0,0,0,0,0,0,,,,,
South Carolina,,Chesterfield,1,0,0,0,0,0,0,1,0,0,0,
South Carolina,,Colleton,1,0,0,0,0,0,0,0,0,1,0,
South Carolina,,Georgetown,1,0,0,0,0,0,0,0,0,0,1,
South Carolina,,Hampton,1,0,0,0,0,0,0,0,0,0,1,
South Carolina,,Marlboro,1,0,0,0,0,0,0,1,0,0,0,
South Dakota,Total,,10,2,1,0,0,0,0,,,,,
South Dakota,Cities,,6,1,1,0,0,0,0,,,,,
South Dakota,,Aberdeen,1,0,0,0,0,0,0,0,0,0,1,"26,999"
South Dakota,,Mitchell,1,0,0,0,0,0,0,0,0,1,0,"15,555"
South Dakota,,Rapid City,0,0,1,0,0,0,0,1,0,0,0,"70,406"
South Dakota,,Sioux Falls,3,1,0,0,0,0,0,1,0,2,1,"161,754"
South Dakota,,Vermillion,1,0,0,0,0,0,0,1,0,0,0,"10,892"
South Dakota,Nonmetropolitan Counties,,4,1,0,0,0,0,0,,,,,
South Dakota,,Codington,3,0,0,0,0,0,0,1,0,2,0,
South Dakota,,Corson,1,0,0,0,0,0,0,0,1,0,0,
South Dakota,,Hutchinson,0,1,0,0,0,0,0,1,0,0,0,
Tennessee,Total,,59,8,38,81,9,0,1,,,,,
Tennessee,Cities,,43,4,31,38,8,0,1,,,,,
Tennessee,,Ashland City,1,0,0,0,0,0,0,0,1,0,0,"4,637"
Tennessee,,Athens,1,0,0,0,0,0,0,0,0,1,0,"13,504"
Tennessee,,Atoka,0,0,0,0,1,0,0,0,0,1,0,"8,821"
Tennessee,,Bristol,1,0,2,1,0,0,0,0,0,0,5,"26,660"
Tennessee,,Burns,1,0,0,0,0,0,0,0,0,1,0,"1,469"
Tennessee,,Chattanooga,2,1,0,0,0,0,0,0,0,2,1,"172,286"
Tennessee,,Clarksville,0,0,5,6,0,0,0,1,2,0,8,"145,599"
Tennessee,,Collegedale,1,0,0,0,0,0,0,0,0,1,0,"9,468"
Tennessee,,Covington,1,0,0,12,4,0,0,3,1,5,8,"9,076"
Tennessee,,Dyersburg,1,0,0,0,0,0,0,0,0,1,0,"17,013"
Tennessee,,Elizabethton,0,0,1,0,0,0,0,0,0,1,0,"14,220"
Tennessee,,Fayetteville,1,0,0,0,0,0,0,0,0,1,0,"7,155"
Tennessee,,Franklin,1,0,0,0,0,0,0,0,0,1,0,"67,465"
Tennessee,,Gatlinburg,0,0,0,1,0,0,0,1,0,0,0,"4,074"
Tennessee,,Graysville,2,0,0,0,0,0,0,0,1,1,0,"1,512"
Tennessee,,Greeneville,0,0,1,0,0,0,0,0,1,0,0,"15,015"
Tennessee,,Humboldt,1,0,0,0,0,0,0,0,0,1,0,"8,458"
Tennessee,,Jackson,0,2,2,0,0,0,0,2,0,1,1,"67,371"
Tennessee,,Johnson City,2,0,0,0,0,0,0,1,1,0,0,"64,928"
Tennessee,,Jonesborough,0,0,0,4,1,0,0,0,0,2,3,"5,163"
Tennessee,,Kingsport,2,0,0,0,0,0,0,0,0,1,1,"51,496"
Tennessee,,Knoxville,0,0,0,2,0,0,0,0,1,1,0,"183,249"
Tennessee,,Manchester,0,0,0,2,0,0,0,1,1,0,0,"10,258"
Tennessee,,Mason,1,0,0,0,0,0,0,0,1,0,0,"1,611"
Tennessee,,McMinnville,0,0,0,1,0,0,0,0,0,0,1,"13,595"
Tennessee,,Memphis,9,0,12,1,1,0,1,6,5,9,4,"657,691"
Tennessee,,Milan,1,0,0,0,0,0,0,0,0,0,1,"7,789"
Tennessee,,Millersville,2,0,1,0,0,0,0,0,0,3,0,"6,596"
Tennessee,,Millington,2,0,0,4,0,0,0,0,2,0,4,"10,500"
Tennessee,,Monterey,0,0,0,1,0,0,0,0,1,0,0,"2,829"
Tennessee,,Mount Carmel,0,0,0,0,1,0,0,0,1,0,0,"5,422"
Tennessee,,Munford,0,0,0,1,0,0,0,0,0,0,1,"6,036"
Tennessee,,Murfreesboro,0,0,1,0,0,0,0,0,0,0,1,"115,587"
Tennessee,,Nashville,4,0,1,1,0,0,0,3,1,1,1,"635,673"
Tennessee,,Oliver Springs,1,1,0,0,0,0,0,0,0,2,0,"3,250"
Tennessee,,Paris,0,0,1,0,0,0,0,0,0,0,1,"10,168"
Tennessee,,Pigeon Forge,0,0,0,1,0,0,0,0,1,0,0,"6,023"
Tennessee,,Rossville,0,0,2,0,0,0,0,0,2,0,0,679
Tennessee,,Shelbyville,0,0,1,0,0,0,0,0,0,1,0,"20,669"
Tennessee,,Spring Hill,4,0,0,0,0,0,0,2,2,0,0,"31,807"
Tennessee,,Tullahoma,1,0,0,0,0,0,0,0,0,0,1,"18,773"
Tennessee,,Wartburg,0,0,1,0,0,0,0,0,1,0,0,912
Tennessee,Universities and Colleges,,4,1,2,0,0,0,0,,,,,
Tennessee,,Christian Brothers University,1,0,0,0,0,0,0,0,0,0,1,"1,603"
Tennessee,,Southwest Tennessee Community College,0,0,1,0,0,0,0,0,1,0,0,"12,220"
Tennessee,,Vanderbilt University,3,1,1,0,0,0,0,1,1,0,3,"12,710"
Tennessee,Metropolitan Counties,,12,3,4,39,1,0,0,,,,,
Tennessee,,Hickman,1,0,1,1,0,0,0,0,0,2,1,
Tennessee,,Jefferson,1,0,0,0,0,0,0,0,0,1,0,
Tennessee,,Marion,1,0,0,0,0,0,0,0,0,0,1,
Tennessee,,Robertson,0,1,0,0,0,0,0,0,0,0,1,
Tennessee,,Shelby,5,1,3,36,1,0,0,2,7,20,17,
Tennessee,,Sullivan,2,1,0,2,0,0,0,1,2,2,0,
Tennessee,,Tipton,2,0,0,0,0,0,0,1,0,1,0,
Tennessee,Nonmetropolitan Counties,,0,0,1,3,0,0,0,,,,,
Tennessee,,Bledsoe,0,0,0,1,0,0,0,0,0,1,0,
Tennessee,,Henry,0,0,0,2,0,0,0,0,0,1,1,
Tennessee,,Lake,0,0,1,0,0,0,0,0,0,1,0,
Tennessee,State Police Agencies,,0,0,0,1,0,0,0,,,,,
